submission_id,request_id,participant_id,participant_session_id,image_id,survey_index,description,word_count,feedback,time_spent_seconds,is_survey,is_attention_check,attention_passed,flagged_too_fast,quality_score,alignment_score,ip_hash,user_agent,device_type,extra_metadata,tab_switch_count,page_close_attempts,network_disconnects,survey_time_spent_seconds,survey_page_views,survey_tab_switches,survey_page_close_attempts,survey_network_disconnects,survey_max_scroll_depth_pct,survey_clicks,survey_keypresses,created_at,attention_tier,attention_confidence,expected_term_recall,matched_term_count,expected_term_count,distinct_word_count,descriptive_token_count,writing_quality_score,behavior_risk_score,alignment_precision,alignment_recall,alignment_object_f1,alignment_relation_score,alignment_scene_consistency_score,alignment_wrong_object_penalty,alignment_natural_language_score,alignment_stuffing_penalty,consecutive_failures,hard_flag_triggered,soft_flag_triggered,supporting_signals,too_fast_score,too_fast_threshold_seconds,too_fast_margin_seconds,copy_paste_likelihood_score,typing_effort_risk,speed_risk,session_integrity_risk,watchlist_triggered,enforcement_status,soft_review_recommended,submission_id,time_before_typing_seconds,edit_count,backspace_count,avg_keystroke_interval_seconds,keystroke_variance,pause_count,avg_pause_duration_seconds,revision_bursts,hesitation_score,submitted_without_typing_pause,confidence_rating,difficulty_self_report,first_view_duration_seconds,writing_duration_seconds,object_mention_count,spatial_mention_count,reference_coverage,detail_density_score,id_img,image_id_img,url,is_active,edits_per_word,pauses_per_word,typing_speed,cognitive_load,quality_score_proxy,alignment_proxy,strain_index,split
409,4f69ac47-1f2d-448c-9bb4-82938e7c5a58,383,693.0,225,2.0,I see a king holding his stick and facing towards the servant he is roaming hin his kingdom and there are birds around it the floor looks like chess floor there are flowers and plants near him  behind this there are big trees and houses.he want to explore the kingdom and want to enjoy .there are birds also who are  roaming around,63,I was hard to known what is in the image,252.726,True,False,0,False,0.613,0.0712,ca7e28394298f3ec608a04ef61f0c8959bf4c98aa5929cc9c2bddcf7432a9633,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",mobile,"{'alignment': {'wrong': ['bird', 'flower', 'tree'], 'missed': ['flamingo', 'garden', 'tea'], 'correct': [], 'relation_hits': [], 'style_metrics': {'token_count': 61.0, 'unique_ratio': 0.6393, 'sentence_count': 2.0, 'stuffing_penalty': 0.019, 'object_token_density': 0.0, 'relation_term_density': 0.082, 'repeated_bigram_ratio': 0.1, 'natural_language_score': 0.8941}}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 0, 'participant_enforcement_score': 0.0, 'recent_attention_concern_count': 0, 'recent_suspicious_survey_count': 0, 'recent_combined_suspicion_count': 0}, 'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",1,0,0,254.518,1,1,0,0,100,9,403,2026-04-06 07:35:29.340102+00:00,0,0.0,0.0,0.0,0.0,39,0.0,0.4913,0.0144,0.0,0.0,0.0,0.0,0.0,0.035,0.8941,0.019,0,False,False,{},0.0,133.27,-119.46,0.0,0.0,0.0,0.09,False,normal,False,409,12.469,405,18,0.58155197,7.0027456,16,8.68725,3,0.7328,False,3,5,12.469,240.257,3,2,0.0,0.5829,225,228.jpg,https://d15t657aq01nli.cloudfront.net/228.jpg,True,6.428571428571429,0.25396825396825395,0.24928183091569525,5.381937837875465,0.11869147277534886,0.12058915572106031,0.21310828969926787,train
410,d281e1a8-8c61-4b66-b30c-8730bd79b00f,426,748.0,83,1.0,3 panda eating ice cream .they are seating in front of a icecream shop.enjoying there icecream.they looks happy.shop looks good to me.there is bunch of things in shop.its a animated image cant say if ai generated or not.but still it look cute and pretty.all three pandas are babies and they are looking healthy as well,61,Less things to describe properly,369.681,True,False,0,False,0.7475,0.5047,2865dc79dbc1c7dcd9dd6a125b0484683e4a8ac7953705db5001ba4418cb629d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': ['cafe', 'dessert'], 'correct': ['panda'], 'relation_hits': [], 'style_metrics': {'token_count': 59.0, 'unique_ratio': 0.7966, 'sentence_count': 8.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0169, 'relation_term_density': 0.0847, 'repeated_bigram_ratio': 0.0172, 'natural_language_score': 1.0}}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 0, 'participant_enforcement_score': 0.0, 'recent_attention_concern_count': 0, 'recent_suspicious_survey_count': 0, 'recent_combined_suspicion_count': 0}, 'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,370.558,1,0,0,0,100,15,405,2026-04-06 07:35:33.585567+00:00,0,0.0,0.0,0.0,0.0,47,0.0,0.5669,0.0,1.0,0.3333,0.5,0.0,0.6,0.0,1.0,0.0,0,False,False,{},0.0,119.45,-250.23,0.0,0.0,0.0,0.0,False,normal,False,410,15.383,400,55,0.88341856,5.6870646,33,6.2721515,7,0.8461,False,4,4,15.383,354.298,1,1,0.3333,0.6166,83,83.svg,https://d15t657aq01nli.cloudfront.net/83.svg,True,6.557377049180328,0.5409836065573771,0.16500712776691256,5.0679378970562965,0.13689070616601376,0.37378932229979367,0.22942407268083587,train
82,c211c92a-bdf8-4b65-a42c-dd6db45d8637,87,154.0,50,2.0,A small colorful dragon sits on a rock. under a starry night sky. Its bright blue body glowing wings and orange spikes make it look magical and friendly. Around it shining crystals and vibrant flowers add beauty to the scene. The soft glow and dreamy background create a peaceful fantasy atmosphere full of wonder. Nice and have good details a,60,It have so many things to talk about Easy,140.859,False,True,True,False,0.6865,0.6324,66c188d86c4a11f9f1eb5fc82869724490ac91ee05f0c29798d21425c451db56,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['rock'], 'missed': ['star'], 'correct': ['dragon', 'flower'], 'relation_hits': [], 'style_metrics': {'token_count': 55.0, 'unique_ratio': 0.8909, 'sentence_count': 5.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0182, 'relation_term_density': 0.0727, 'repeated_bigram_ratio': 0.0, 'natural_language_score': 1.0}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 3, 'keyword_missing': False, 'distinct_word_count': 49, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",1,0,0,142.127,1,1,0,0,100,14,106,2026-03-30 03:57:53.246974+00:00,weak_pass,0.76,0.6667,2.0,3.0,49,37.0,0.592,0.0144,0.6667,0.6667,0.6667,0.0,0.8,0.0117,1.0,0.0,0,False,False,"{'alignment_score': 0.6324, 'alignment_recall': 0.6667, 'matched_term_count': 2, 'distinct_word_count': 49, 'expected_term_count': 3, 'expected_term_recall': 0.6667, 'descriptive_token_count': 37}",0.0,95.24,-45.62,0.0,0.0,0.0,0.09,False,normal,False,82,56.27,99,17,0.824,2.6910586,10,4.48,2,0.8419,False,5,1,56.27,84.589,3,1,0.6667,0.6646,50,50.svg,https://d15t657aq01nli.cloudfront.net/50.svg,True,1.65,0.16666666666666666,0.42595787276638336,2.659686956797543,0.14083925666167332,0.6572666176533237,0.05784384851213092,train
83,d6c4dffd-cd0e-4f1a-8e0e-26da83535fc6,91,160.0,11,1.0,This adorable image features a wideeyed baby fawn nestled among soft pastel wildflowers. With its oversized expressive eyes and tiny pinktipped ears the deer radiates a whimsical kawaii charm. Fluttering pink butterflies and delicate blooms complete this magical scene. It is a heartwarming illustration designed to evoke feelings of innocence gentleness and the sweet simple beauty of nature.Good animal,60,Minimum words should be max 15 to 30,344.41,False,True,True,False,0.6722,0.6077,1b0594289dcea2e811a4fbe756b0428761faf999cfedc8d851a01c83b8939444,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['eye'], 'missed': ['flower'], 'correct': ['butterfly', 'deer'], 'relation_hits': [], 'style_metrics': {'token_count': 57.0, 'unique_ratio': 0.9123, 'sentence_count': 4.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0175, 'relation_term_density': 0.0175, 'repeated_bigram_ratio': 0.0, 'natural_language_score': 0.9}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 3, 'keyword_missing': False, 'distinct_word_count': 52, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",4,0,0,317.183,5,3,0,0,100,14,336,2026-03-30 04:43:34.368633+00:00,weak_pass,0.76,0.6667,2.0,3.0,52,42.0,0.5839,0.0576,0.6667,0.6667,0.6667,0.0,0.6667,0.0117,0.9,0.0,0,False,False,"{'alignment_score': 0.6077, 'alignment_recall': 0.6667, 'matched_term_count': 2, 'distinct_word_count': 52, 'expected_term_count': 3, 'expected_term_recall': 0.6667, 'descriptive_token_count': 42}",0.0,97.83,-246.58,0.0,0.0,0.0,0.36,False,normal,False,83,42.598,326,142,0.91565233,47.41573,13,19.263077,10,0.9083,False,5,3,42.598,301.812,3,0,0.6667,0.6536,11,11.svg,https://d15t657aq01nli.cloudfront.net/11.svg,True,5.433333333333334,0.21666666666666667,0.17421096948404516,3.993294800938317,0.14938292064858982,0.6253646756016146,0.23596887403557318,train
84,4e3095d9-7e8b-4a01-bc5d-92e5baaa6086,91,160.0,33,2.0,This charming illustration features a cheerful cartoonish dog with a friendly and welcoming expression. The pup is primarily light tan with large rounded dark brown ears and a long curved tail that suggests a happy wag. Its face is particularly endearing showcasing big bright eyes and a small pink tongue playfully sticking out in a classic puppy grin. The character is set against a simple bright background featuring a glowing yellow sun in the top right corner and stylized blue paw prints floating nearby. A soft teal shadow sits beneath the dog anchoring it to the scene. To its left a thin white shape resembles a stick perhaps ready for a game of fetch. The overall style is clean modern and filled with a sense of joy and innocence perfectly capturing a sunny day filled with play.,137,Good survey,94.747,True,False,0,False,0.7666,0.6592,1b0594289dcea2e811a4fbe756b0428761faf999cfedc8d851a01c83b8939444,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['eye', 'face'], 'missed': [], 'correct': ['dog', 'sun'], 'relation_hits': [], 'style_metrics': {'token_count': 123.0, 'unique_ratio': 0.813, 'sentence_count': 7.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0244, 'relation_term_density': 0.0488, 'repeated_bigram_ratio': 0.0082, 'natural_language_score': 1.0}}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",1,0,0,95.915,1,1,0,0,100,8,22,2026-03-30 04:45:09.986208+00:00,0,0.0,0.0,0.0,0.0,100,0.0,0.7895,0.2266,0.5,1.0,0.6667,0.0,1.0,0.0275,1.0,0.0,0,False,False,{},0.4904,230.89,136.14,0.3389,0.1684,0.4904,0.09,False,normal,False,84,74.689,22,4,0.88685715,4.8870263,2,6.321,0,0.8167,False,4,4,74.689,20.058,4,3,1.0,0.8541,33,33.svg,https://d15t657aq01nli.cloudfront.net/33.svg,False,0.16058394160583941,0.014598540145985401,1.4459560724877834,4.231493126552127,0.5082048029506231,0.9092341949037787,0.012270500628862153,train
87,4af746b6-4134-4dc5-9aea-cc5750ed4664,96,169.0,56,1.0,I see turtle Turtles are ancient reptiles existing for over 200 million years characterized by a protective bony shell developed from their ribs and spine. Found in oceans freshwater and on land as tortoises these airbreathing creatures vary in size from small species to the massive 1500pound Atlantic leatherback. Many species can retract their head and limbs into their shells for protection while others like snapping turtles rely on a strong bite.  Britannica Kids Britannica Kids  4 Key Facts About Turtles,79,Nice experience,140.287,True,False,0,False,0.7597,0.5047,387eec7b552a821d1711e851e24a20f3b7ac11a8993e4f14c15430b24a94bc50,"Mozilla/5.0 (Linux; Android 15; CPH2643 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (35/15; 480dpi; 1080x2412; OPPO; CPH2643; OP5B19L1; mt6877; en_GB; 896334170; IABMV/1)",mobile,"{'alignment': {'wrong': [], 'missed': ['river', 'water'], 'correct': ['turtle'], 'relation_hits': [], 'style_metrics': {'token_count': 75.0, 'unique_ratio': 0.8267, 'sentence_count': 3.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0133, 'relation_term_density': 0.0667, 'repeated_bigram_ratio': 0.0135, 'natural_language_score': 1.0}}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",1,0,0,140.235,1,1,0,0,100,10,66,2026-03-30 05:23:52.904044+00:00,0,0.0,0.0,0.0,0.0,62,0.0,0.6038,0.0144,1.0,0.3333,0.5,0.0,0.6,0.0,1.0,0.0,0,False,False,{},0.0,136.61,-3.68,0.0,0.0,0.0,0.09,False,normal,False,87,11.398,59,16,2.1431725,45.67484,9,12.059222,2,0.6574,False,2,2,11.398,128.88899,1,1,0.3333,0.674,56,56.svg,https://d15t657aq01nli.cloudfront.net/56.svg,False,0.7468354430379747,0.11392405063291139,0.5631312951306964,4.103617094457132,0.23138094299475023,0.3703167627191347,0.03698755575224098,train
158,331b6678-c015-4edf-9716-ba867e087328,175,293.0,9,1.0,A cute penguin stands in a snowy landscape wrapped warmly in a soft scarf. Its round eyes and rosy cheeks give it an adorable and friendly expression. Gentle snowflakes fall around creating a calm winter atmosphere. The penguin looks cozy and happy enjoying the chilly weather while staying snug and comfortable in its warm clothing milan milan  milan milan milan.,60,nothing,1595.016,False,True,True,False,0.6548,0.6277,1e7703df8fd612b2eb4172f3929f47fcac1c13e9226cf299e5670ab4f943895a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'alignment': {'wrong': ['eye'], 'missed': ['ground', 'snow'], 'correct': ['penguin', 'scarf', 'snowflake'], 'relation_hits': [], 'style_metrics': {'token_count': 56.0, 'unique_ratio': 0.7857, 'sentence_count': 4.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0536, 'relation_term_density': 0.0714, 'repeated_bigram_ratio': 0.0545, 'natural_language_score': 1.0}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 5, 'keyword_missing': False, 'distinct_word_count': 44, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",31,0,0,1595.013,1,31,0,0,100,44,870,2026-03-30 16:20:40.560163+00:00,weak_pass,0.712,0.6,3.0,5.0,44,33.0,0.5629,0.072,0.75,0.6,0.6667,0.0,0.76,0.0077,1.0,0.0,0,False,False,"{'alignment_score': 0.6277, 'alignment_recall': 0.6, 'matched_term_count': 3, 'distinct_word_count': 44, 'expected_term_count': 5, 'expected_term_recall': 0.6, 'descriptive_token_count': 33}",0.0,96.13,-1498.89,0.0,0.0,0.0,0.45,False,normal,False,158,47.516,735,1243,2.1055682,288.77045,35,41.4966,73,1.0,False,5,1,47.516,1547.5,4,0,0.6,0.6048,9,9.svg,https://d15t657aq01nli.cloudfront.net/9.svg,True,12.25,0.5833333333333334,0.03761717750793722,5.019176384019263,0.12618582961954303,0.5926318509418633,0.9999999994941061,train
330,310a6782-4b75-40c3-af9c-7892c360f91a,361,653.0,81,1.0,You are an incredible person whose kindness dedication and positive energy inspire everyone around you. Your ability to handle challenges with grace and confidence makes you admirable. You bring light into situation and uplift others effortlessly. Your hard work sincerity and personality make a lasting impression and it is a privilege to know and appreciate someone as wonderful as you.,60,Thanks for sharing,216.283,True,False,0,False,0.6462,0.14,534c657a4a307297af48d7c749a315c6cb3c3ed0cfc03f8cbab0727b897c9b1c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': ['forest', 'ghost', 'night'], 'correct': [], 'relation_hits': [], 'style_metrics': {'token_count': 58.0, 'unique_ratio': 0.7931, 'sentence_count': 4.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0, 'relation_term_density': 0.0345, 'repeated_bigram_ratio': 0.0, 'natural_language_score': 1.0}}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 0, 'participant_enforcement_score': 0.0, 'recent_attention_concern_count': 0, 'recent_suspicious_survey_count': 0, 'recent_combined_suspicion_count': 0}, 'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",1,0,0,216.247,1,1,0,0,100,11,36,2026-04-04 09:51:12.922270+00:00,0,0.0,0.0,0.0,0.0,46,0.0,0.4941,0.0544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,False,False,{},0.0,134.61,-81.67,0.1,0.0,0.0,0.09,False,normal,False,330,34.975,29,10,6.3320355,424.12158,6,28.414667,1,0.85,False,5,5,34.975,181.308,0,0,0.0,0.5431,81,81.svg,https://d15t657aq01nli.cloudfront.net/81.svg,True,0.48333333333333334,0.1,0.2774143136538702,4.540944907160761,0.13001118442506004,0.12011535194385348,0.018881047106081527,train
331,f61428f0-a274-4f86-9394-d9624f22de9a,361,653.0,37,2.0,Study is an essential part of life that helps us gain knowledge improve skills and build a successful future. It develops our thinking ability and broadens our understanding of the world. Regular study creates discipline and confidence. Through learning we achieve our goals and become responsible individuals contributing positively to society and making our lives meaningful and successful. Thanks for the help,62,Work is Hard thanks,139.008,False,True,False,False,0.4142,0.112,534c657a4a307297af48d7c749a315c6cb3c3ed0cfc03f8cbab0727b897c9b1c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': ['penguin', 'snow', 'tree'], 'correct': [], 'relation_hits': [], 'style_metrics': {'token_count': 61.0, 'unique_ratio': 0.8033, 'sentence_count': 4.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0, 'relation_term_density': 0.0, 'repeated_bigram_ratio': 0.0, 'natural_language_score': 0.8}}, 'attention': {'strict': True, 'suspicious': True, 'recall_weak': True, 'alignment_weak': True, 'core_term_count': 3, 'keyword_missing': True, 'distinct_word_count': 49, 'repetitive_template_detected': False}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 0, 'participant_enforcement_score': 0.2476, 'recent_attention_concern_count': 1, 'recent_suspicious_survey_count': 0, 'recent_combined_suspicion_count': 0}, 'combined_suspicion': False, 'enforcement_status': 'watchlist', 'watchlist_triggered': True, 'contradiction_signals': ['attention_fail_requires_quality_cap'], 'soft_review_recommended': False, 'participant_enforcement_score': 0.2476}}",1,0,0,140.225,1,1,0,0,100,12,46,2026-04-04 09:53:32.786631+00:00,fail,0.14,0.0,0.0,3.0,49,43.0,0.4961,0.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1,False,False,"{'alignment_score': 0.112, 'alignment_recall': 0.0, 'matched_term_count': 0, 'distinct_word_count': 49, 'expected_term_count': 3, 'expected_term_recall': 0.0, 'descriptive_token_count': 43}",0.0,112.7,-26.31,0.0,0.0,0.0,0.09,True,watchlist,False,331,34.731,45,8,2.2825227,33.29543,8,10.014375,1,0.8667,False,5,5,34.731,104.277,0,0,0.0,0.5576,37,37.svg,https://d15t657aq01nli.cloudfront.net/37.svg,True,0.7258064516129032,0.12903225806451613,0.4460174953959484,4.511247493084362,0.1443444741749405,0.10289656853297165,0.025980553962006388,train
332,1a96b51a-0bae-49b2-8d8e-4a57afd5b365,360,652.0,1,2.0,In this image a cute rabbit who is tie a ribbon sitting in the flowery garden. The black eyes and pink blush make him more adorable and calm. There are few butterflies flying around the rabbit. And the beautiful flowers of the garden are filled with colours. Some of the flowers are blooming and some are with the grass which is looking pretty.,63,Its make me think deeply and i think this kind of image describe make your thinking ability and observation powerful and improve your vocabulary,464.897,False,True,True,False,0.6959,0.5795,3b629f5b207b1b882824b3484352962d18725a2b0700380bfd210976e7203ad4,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['eye', 'rabbit'], 'missed': ['bow', 'cat'], 'correct': ['butterfly', 'flower', 'grass'], 'relation_hits': [], 'style_metrics': {'token_count': 61.0, 'unique_ratio': 0.6721, 'sentence_count': 5.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0164, 'relation_term_density': 0.1311, 'repeated_bigram_ratio': 0.0167, 'natural_language_score': 0.9767}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 5, 'keyword_missing': False, 'distinct_word_count': 41, 'repetitive_template_detected': False}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 0, 'participant_enforcement_score': 0.0, 'recent_attention_concern_count': 0, 'recent_suspicious_survey_count': 0, 'recent_combined_suspicion_count': 0}, 'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,466.807,1,0,0,0,100,14,410,2026-04-04 09:57:23.227088+00:00,weak_pass,0.712,0.6,3.0,5.0,41,27.0,0.6579,0.0,0.6,0.6,0.6,0.0,0.76,0.014,0.9767,0.0,0,False,False,"{'alignment_score': 0.5795, 'alignment_recall': 0.6, 'matched_term_count': 3, 'distinct_word_count': 41, 'expected_term_count': 5, 'expected_term_recall': 0.6, 'descriptive_token_count': 27}",0.0,100.55,-364.35,0.0,0.0,0.0,0.0,False,normal,False,332,17.991,406,31,1.0968444,5.2704697,48,5.1000624,8,0.8879,False,4,3,17.991,446.906,5,0,0.6,0.5526,1,1.svg,https://d15t657aq01nli.cloudfront.net/1.svg,True,6.444444444444445,0.7619047619047619,0.13551388802250822,5.00088842030142,0.12603662277440517,0.5671046441987821,0.22039514890524514,test
